날짜,시도지역코드,발생건수(건)
20140212,부산,37095
20140212,대구,29417
20140212,인천,36179
20140212,광주,15693
20140212,대전,20808
20140212,울산,12826
20140212,경기,149342
20140212,강원,15551
20140212,충북,19528
20140212,충남,26914
20140212,전북,22420
20140212,전남,21037
20140212,경북,29723
20140212,경남,36335
20140212,제주,6193
20140212,전국,590994
20140213,서울,110051
20140213,부산,36988
20140213,대구,30154
20140213,인천,35718
20140213,광주,16143
20140213,대전,21051
20140213,울산,11810
20140213,경기,152116
20140213,강원,13731
20140213,충북,19873
20140213,충남,28564
20140213,전북,22948
20140213,전남,21577
20140213,경북,29500
20140213,경남,36985
20140213,제주,6429
20140213,전국,593872
20140214,서울,116479
20140214,부산,38576
20140214,대구,30929
20140214,인천,37301
20140214,광주,16632
20140214,대전,21540
20140214,울산,12432
20140214,경기,156922
20140214,강원,15130
20140214,충북,20313
20140214,충남,29206
20140214,전북,24065
20140214,전남,21997
20140214,경북,30510
20140214,경남,37866
20140214,제주,6898
20140214,전국,617043
20140215,서울,105211
20140215,부산,36361
20140215,대구,29515
20140215,인천,35136
20140215,광주,16116
20140215,대전,21061
20140215,울산,11941
20140215,경기,148018
20140215,강원,12990
20140215,충북,19374
20140215,충남,25586
20140215,전북,20396
20140215,전남,19539
20140215,경북,27312
20140215,경남,35382
20140215,제주,5620
20140215,전국,569786
20140216,서울,13425
20140216,부산,6694
20140216,대구,4570
20140216,인천,7777
20140216,광주,3768
20140216,대전,5671
20140216,울산,2982
20140216,경기,33000
20140216,강원,2286
20140216,충북,5259
20140216,충남,6013
20140216,전북,4511
20140216,전남,6140
20140216,경북,5065
20140216,경남,7225
20140216,제주,2282
20140216,전국,116714
20140217,서울,165068
20140217,부산,54690
20140217,대구,45157
20140217,인천,53986
20140217,광주,23866
20140217,대전,30784
20140217,울산,17155
20140217,경기,229866
20140217,강원,22364
20140217,충북,29989
20140217,충남,43867
20140217,전북,35256
20140217,전남,32122
20140217,경북,46251
20140217,경남,58315
20140217,제주,8497
20140217,전국,897595
20140218,서울,106106
20140218,부산,38703
20140218,대구,30517
20140218,인천,35154
20140218,광주,16905
20140218,대전,20620
20140218,울산,11746
20140218,경기,150449
20140218,강원,14280
