지점,일시,평균기온(°C),최저기온(°C),최고기온(°C),최소 상대습도(%),최저기온위험지수,일교차위험지수,습도위험지수
90,2016-01-01,3.6,-2.3,7.6,30,,,
90,2016-01-02,8.4,5,11.5,38,,,
90,2016-01-03,6.7,2.4,9.8,53,,,
90,2016-01-04,5.4,0.8,9,13,,,
90,2016-01-05,0.6,-2.6,4.4,9,,,
90,2016-01-06,0.5,-4.7,6.3,21,,,
90,2016-01-07,-0.4,-4,3.7,17,,,
90,2016-01-08,-1.1,-3.4,2.3,16,,,
90,2016-01-09,0.1,-3.9,3.6,21,,,
90,2016-01-10,1.8,-1.3,5.8,12,,,
90,2016-01-11,-2,-5.4,1.3,14,,,
90,2016-01-12,-1.8,-7.1,2.3,15,,,
90,2016-01-13,-2.3,-5.9,1.3,20.4,,,
90,2016-01-14,-2.9,-7.6,0.9,15,,,
90,2016-01-15,-1.7,-4,2.2,24,,,
90,2016-01-16,-0.1,-5,5.1,33,,,
90,2016-01-17,1.5,-1.6,4.3,82,,,
90,2016-01-18,-2.9,-11.4,3.5,14,,,
90,2016-01-19,-10,-13.1,-7,18,,,
90,2016-01-20,-6.3,-11,-0.5,27,,,
90,2016-01-21,-4,-8.6,0.3,23,,,
90,2016-01-22,-3.4,-6.6,0.1,14,,,
90,2016-01-23,-8.3,-13.4,-4.4,9,,,
90,2016-01-24,-10.5,-16.4,-4.1,13,,,
90,2016-01-25,-6.9,-12.4,-2.1,26,,,
90,2016-01-26,-1,-7.8,3.2,30,,,
90,2016-01-27,1.7,-1.3,5.3,16,,,
90,2016-01-28,-0.1,-3.7,5.6,21,,,
90,2016-01-29,-0.3,-2.1,1.3,47,,,
90,2016-01-30,-0.9,-1.8,-0.2,99,,,
90,2016-01-31,-1.9,-4.3,1.3,39,,,
90,2016-02-01,-3.5,-7.2,0.3,26,,,
90,2016-02-02,-4.1,-9.4,0.2,29,,,
90,2016-02-03,-1.6,-7.9,2.9,23,,,
90,2016-02-04,2.2,-1.4,7.1,16,,,
90,2016-02-05,0.3,-2.5,3.7,14,,,
90,2016-02-06,-3.6,-6.7,-0.8,28,,,
90,2016-02-07,-1.9,-7.7,3.2,23,,,
90,2016-02-08,1.3,-3.7,4.9,25,,,
90,2016-02-09,1.8,-2.2,5.3,23,,,
90,2016-02-10,1.2,-3.8,5.4,31,,,
90,2016-02-11,2.1,-3,5.2,66,,,
90,2016-02-12,2.7,1.6,3.7,99,,,
90,2016-02-13,3.6,1.2,5.8,99,,,
90,2016-02-14,-0.3,-3.2,2.1,55,,,
90,2016-02-15,-3,-5.9,0.4,25.6,,,
90,2016-02-16,-0.3,-4,3.6,33.7,,,
90,2016-02-17,2.6,-3.2,6.9,25,,,
90,2016-02-18,6.2,0.7,10.3,24,,,
90,2016-02-19,5.8,2.7,8.5,20,,,
90,2016-02-20,1.8,-1.5,4.6,28,,,
90,2016-02-21,1.5,-2.4,6,15,,,
90,2016-02-22,3,-0.9,6.3,19,,,
90,2016-02-23,3.3,-1,8.2,16,,,
90,2016-02-24,-1.5,-3.3,1.1,35,,,
90,2016-02-25,1.2,-3.6,4,28,,,
90,2016-02-26,1.7,-1.8,5.3,19,,,
90,2016-02-27,1.9,-2.1,4.9,47,,,
90,2016-02-28,1.2,-1.9,4.7,64,,,
90,2016-02-29,-1.7,-3.9,0.7,42,,,
90,2016-03-01,-0.3,-7.6,5,21,,,
90,2016-03-02,5.8,0.1,9.6,39,,,
90,2016-03-03,7.2,3.9,11.5,52,,,
90,2016-03-04,4.6,3.8,6,80,,,
90,2016-03-05,4.4,3.4,6.5,81.1,,,
90,2016-03-06,5.8,2.5,10.7,40,,,
90,2016-03-07,5.2,1.6,9.2,59,,,
90,2016-03-08,5.4,1.3,8.3,18,,,
90,2016-03-09,-0.5,-2.5,3.1,31,,,
90,2016-03-10,-0.9,-4.3,1.8,32,,,
90,2016-03-11,-0.8,-4.4,2.4,24,,,
90,2016-03-12,3.3,-3.3,8.6,29,,,
90,2016-03-13,6.3,2.8,9.9,35,,,
90,2016-03-14,3.1,-0.8,6.3,48,,,
90,2016-03-15,6.7,-1.4,11.5,21,,,
90,2016-03-16,13.1,8.6,18.8,13,,,
90,2016-03-17,12.7,5.9,17.4,14,,,
90,2016-03-18,13.3,8.8,19.4,30,,,
90,2016-03-19,9.1,5.2,14.3,49,,,
90,2016-03-20,6.4,1.9,8.6,52,,,
90,2016-03-21,7.8,0.4,12.5,35,,,
90,2016-03-22,10.1,4.3,16.1,18,,,
90,2016-03-23,4.6,1.8,6.3,70,,,
90,2016-03-24,5.1,0.8,9.4,40,,,
90,2016-03-25,4.7,0.7,10.2,53,,,
90,2016-03-26,6.8,0.9,12,53,,,
90,2016-03-27,9.4,2.8,14,34,,,
90,2016-03-28,14,7.5,20.4,14,,,
90,2016-03-29,16,11.4,21.5,14.7,,,
90,2016-03-30,13.3,9,21,21,,,
90,2016-03-31,14.4,9,19.9,21,,,
90,2016-04-01,8.9,6.9,15.1,27,,,
90,2016-04-02,9.6,6.7,13.3,69,,,
90,2016-04-03,8.7,6.3,9.9,76,,,
90,2016-04-04,9,4.2,14.3,68,,,
90,2016-04-05,15.8,7,23.4,12,,,
90,2016-04-06,12.6,9.1,16,34,,,
90,2016-04-07,12,9.3,16.3,43,,,
90,2016-04-08,17.6,10.5,23,10,,,
90,2016-04-09,18.3,10.3,24.1,11,,,
90,2016-04-10,8.2,5.8,10.4,41.9,,,
90,2016-04-11,7.6,3.6,11.8,45,,,
90,2016-04-12,8.7,3.9,12,66,,,
90,2016-04-13,14.4,8.7,19.9,50,,,
90,2016-04-14,13.6,7.6,21,27,,,
90,2016-04-15,11.1,4.7,15.6,51,,,
90,2016-04-16,14,8.4,22.4,32,,,
90,2016-04-17,14,10.9,18,32,,,
90,2016-04-18,11.9,6.6,19.9,19.5,,,
90,2016-04-19,10.9,6.5,15.6,48,,,
90,2016-04-20,14.7,8.2,21,29.8,,,
90,2016-04-21,11.4,9.3,15.2,52.4,,,
90,2016-04-22,20.3,9,29.3,22,,,
90,2016-04-23,16.3,11.7,19.8,13,,,
90,2016-04-24,12.7,6.8,17.7,28,,,
90,2016-04-25,15.9,6.1,23.8,28,,,
90,2016-04-26,12.2,9,19.3,38,,,
90,2016-04-27,9.2,8.5,10.3,76,,,
90,2016-04-28,9.3,6.4,13.8,68,,,
90,2016-04-29,12.7,5.2,19.1,38,,,
90,2016-04-30,17.2,11,23,32,,,
90,2016-05-01,13.9,10.3,20.9,37,,,
90,2016-05-02,13,9.1,18.9,60,,,
90,2016-05-03,14.4,11.6,20.6,45,,,
90,2016-05-04,16.9,12.2,21.3,28,,,
90,2016-05-05,18.2,13.3,25.1,13,,,
90,2016-05-06,13.6,11.2,20.4,46.9,,,
90,2016-05-07,18,13,24.7,27.1,,,
90,2016-05-08,15.6,10.9,20.8,37,,,
90,2016-05-09,15.5,12,21.6,48,,,
90,2016-05-10,11.5,10.2,14.1,82,,,
90,2016-05-11,13.1,9.1,17.5,46,,,
90,2016-05-12,19.3,10.4,25.7,21,,,
90,2016-05-13,15.5,8.7,21.7,27,,,
90,2016-05-14,13.1,7.3,17,62,,,
90,2016-05-15,12.9,11.2,15.3,78,,,
90,2016-05-16,18.7,11.2,23.9,18,,,
90,2016-05-17,21.3,13.8,28.1,17,,,
90,2016-05-18,21.2,15.7,28.2,22,,,
90,2016-05-19,19.3,13.4,27.9,24,,,
90,2016-05-20,13.4,10.8,17.7,76,,,
90,2016-05-21,15.9,9.9,20.6,51,,,
90,2016-05-22,16.6,11,21.4,52,,,
90,2016-05-23,17,13.3,20.4,72.2,,,
90,2016-05-24,18.3,13.9,23.7,47,,,
90,2016-05-25,22.3,16,26.5,39,,,
90,2016-05-26,21.8,18.9,24.3,39,,,
90,2016-05-27,19.3,16.5,23.2,38,,,
90,2016-05-28,22.5,16.5,29,28,,,
90,2016-05-29,21.5,15.5,27.1,31,,,
90,2016-05-30,17.3,14.3,26,26,,,
90,2016-05-31,21.8,16.9,26.1,25,,,
90,2016-06-01,17.8,14.4,21.6,50,,,
90,2016-06-02,18.7,12.6,23.3,36,,,
90,2016-06-03,23.9,15.6,29.3,27,,,
90,2016-06-04,21.2,17.1,26.1,23,,,
90,2016-06-05,16.9,15.3,19.4,72,,,
90,2016-06-06,18,15.7,21.9,68,,,
90,2016-06-07,18.9,16.9,22.1,76,,,
90,2016-06-08,19.3,17.5,22.6,78,,,
90,2016-06-09,19.1,16.5,21.6,81,,,
90,2016-06-10,19.5,15.1,23.6,75,,,
90,2016-06-11,22.9,17.6,27.4,59,,,
90,2016-06-12,21.9,17.6,29.5,55.6,,,
90,2016-06-13,18.6,17.5,21.4,77,,,
90,2016-06-14,18.2,16.8,20,81,,,
90,2016-06-15,19,17.7,22,86,,,
90,2016-06-16,21.7,17.7,28,46,,,
90,2016-06-17,26.5,21.8,30.5,36,,,
90,2016-06-18,24.4,19.9,29.1,35,,,
90,2016-06-19,19.4,17.8,21.6,77,,,
90,2016-06-20,20.6,18.1,23.6,77,,,
90,2016-06-21,20.6,18.9,22.4,80,,,
90,2016-06-22,19.4,18.9,20.4,91,,,
90,2016-06-23,20.9,18.8,24.4,75,,,
90,2016-06-24,19.3,16.4,21.5,87.2,,,
90,2016-06-25,22.8,16.7,28.2,42,,,
90,2016-06-26,23.9,18.9,29.4,39,,,
90,2016-06-27,21.6,18.4,25.5,59,,,
90,2016-06-28,19.9,18.7,23.4,76,,,
90,2016-06-29,21.1,19,24.5,77,,,
90,2016-06-30,22.2,19.8,25.5,76,,,
90,2016-07-01,22.6,19.7,27.2,70,,,
90,2016-07-02,22.7,19.7,25.7,69.6,,,
90,2016-07-03,23.9,19.9,27.9,64,,,
90,2016-07-04,20.2,19.1,22.2,89.6,,,
90,2016-07-05,19.1,17.2,20.6,90.7,,,
90,2016-07-06,18.1,17,19.9,89.1,,,
90,2016-07-07,19.5,17.8,22.6,79.7,,,
90,2016-07-08,21.2,17.4,26.1,75,,,
90,2016-07-09,23.1,18.2,28.1,70,,,
90,2016-07-10,24.3,20.8,27.2,71,,,
90,2016-07-11,23.1,21,25.7,85,,,
90,2016-07-12,23.1,21.7,25.9,82,,,
90,2016-07-13,22.6,21.1,25.6,84.3,,,
90,2016-07-14,24.2,21.8,27.8,55,,,
90,2016-07-15,23.8,21.3,27.3,62.1,,,
90,2016-07-16,19.9,19,22.1,85,,,
90,2016-07-17,20.3,19.5,23.2,86,,,
90,2016-07-18,21.6,19.2,24.5,80,,,
90,2016-07-19,22.2,20.7,25,80,,,
90,2016-07-20,22,20.5,24.6,83,,,
90,2016-07-21,21.8,19.6,23.8,85,,,
90,2016-07-22,23,20.6,25.8,76,,,
90,2016-07-23,22.4,20.9,24.2,82,,,
90,2016-07-24,22.1,20.6,23.9,84.9,,,
90,2016-07-25,22.8,21,25.1,86,,,
90,2016-07-26,24.2,22.1,26.5,82.4,,,
90,2016-07-27,27.1,25.1,28.7,60.3,,,
90,2016-07-28,27.2,23.9,30.3,61,,,
90,2016-07-29,27.9,25.1,31.9,62,,,
90,2016-07-30,28.1,25.5,31.2,68.7,,,
90,2016-07-31,26.4,23.5,29.4,81,,,
90,2016-08-01,26,23.3,28.8,81,,,
90,2016-08-02,26.1,23.3,28.3,81,,,
90,2016-08-03,26.3,23.6,29.6,77,,,
90,2016-08-04,26.1,22.3,29.8,74,,,
90,2016-08-05,25.7,20.9,29.8,66,,,
90,2016-08-06,25.7,20.3,29.9,53,,,
90,2016-08-07,28.4,23.5,33.5,62,,,
90,2016-08-08,25.4,23.1,29.8,74,,,
90,2016-08-09,25.2,22.8,28.3,63,,,
90,2016-08-10,26.7,21.9,31.6,68,,,
90,2016-08-11,28.5,25.2,32.3,60,,,
90,2016-08-12,28.6,24.2,33.2,58,,,
90,2016-08-13,30.5,25.6,35.9,54,,,
90,2016-08-14,28.8,26.7,34.4,56.3,,,
90,2016-08-15,28.3,26.5,30.6,76,,,
90,2016-08-16,25.9,22.5,29.2,70,,,
90,2016-08-17,26.7,23.3,30.2,71,,,
90,2016-08-18,27.1,23.4,30.5,73,,,
90,2016-08-19,26.7,25.1,29.8,74,,,
90,2016-08-20,27,24.4,30.8,75,,,
90,2016-08-21,25.9,23,29.9,68.3,,,
90,2016-08-22,26.4,22.9,30.3,67,,,
90,2016-08-23,26.2,22.5,30,66,,,
90,2016-08-24,25.6,23.3,28.7,65,,,
90,2016-08-25,25.8,22,31.7,57,,,
90,2016-08-26,19.6,15.9,24.1,46.5,,,
90,2016-08-27,21.8,16.2,25.4,53,,,
90,2016-08-28,19.6,16.9,23,61,,,
90,2016-08-29,19.2,15.3,22.1,61,,,
90,2016-08-30,19.6,16.8,22.8,58.6,,,
90,2016-08-31,21.2,19.3,23,50.1,,,
90,2016-09-01,22.8,19,28.6,47.5,,,
90,2016-09-02,21.6,18.5,24.6,75.3,,,
90,2016-09-03,20.7,18.6,22.5,84,,,
90,2016-09-04,21.8,21,23,89,,,
90,2016-09-05,22.3,21,24.6,85.3,,,
90,2016-09-06,23,20.6,25.9,67,,,
90,2016-09-07,22.5,20,25.4,67,,,
90,2016-09-08,21.4,20,24.2,77.9,,,
90,2016-09-09,20.9,18.7,24.1,77.1,,,
90,2016-09-10,21.8,19.5,24.9,80,,,
90,2016-09-11,21.7,19.8,24.8,81,,,
90,2016-09-12,20.4,18.3,23.4,80,,,
90,2016-09-13,20.2,17.2,22.9,82,,,
90,2016-09-14,21,18.5,24.1,80,,,
90,2016-09-15,21.5,18.4,24.3,81,,,
90,2016-09-16,22.1,19,25.6,60,,,
90,2016-09-17,20.4,18.6,23.6,62,,,
90,2016-09-18,21.2,19.8,23.3,70,,,
90,2016-09-19,19,15.1,21,57,,,
90,2016-09-20,17.4,14,21.2,59,,,
90,2016-09-21,17.9,14.1,21.4,66,,,
90,2016-09-22,18.6,15.4,21.6,72,,,
90,2016-09-23,18.2,13.2,22.7,65,,,
90,2016-09-24,19.5,14.9,23.6,74,,,
90,2016-09-25,21,16.4,27.7,47,,,
90,2016-09-26,20,17.1,23.3,72.1,,,
90,2016-09-27,19.4,17.5,20.9,84,,,
90,2016-09-28,18,14.2,23.2,71.6,,,
90,2016-09-29,16.3,14,20.2,56,,,
90,2016-09-30,18.1,13.7,22.3,67,,,
90,2016-10-01,19,16.1,22.2,78,,,
90,2016-10-02,17.9,15.1,21.3,67,,,
90,2016-10-03,18,15.1,21.3,68,,,
90,2016-10-04,17.9,13.9,20.9,64,,,
90,2016-10-05,17.6,15.2,19.9,78,,,
90,2016-10-06,16.9,14.4,19.7,67,,,
90,2016-10-07,17.7,15.8,20.9,69.3,,,
90,2016-10-08,18.8,15,23.6,32,,,
90,2016-10-09,12.1,9.4,15.8,37,,,
90,2016-10-10,12.8,8.2,16.8,52,,,
90,2016-10-11,16.8,8.9,23.6,35,,,
90,2016-10-12,13.6,10.2,16.9,60,,,
90,2016-10-13,14.2,10,18.4,40,,,
90,2016-10-14,17.7,11.8,22.8,44,,,
90,2016-10-15,18.3,13.9,23.7,47.5,,,
90,2016-10-16,16.7,13.7,19.6,65,,,
90,2016-10-17,18.9,13.9,24.2,45,,,
90,2016-10-18,16.8,13.7,19.9,62,,,
90,2016-10-19,18.5,12.4,23.2,39,,,
90,2016-10-20,16.3,13.2,21.7,41,,,
90,2016-10-21,14,11.9,15.9,81.1,,,
90,2016-10-22,15.1,12.2,18,77.1,,,
90,2016-10-23,10.7,7.5,12.7,60,,,
90,2016-10-24,12,5.8,17.5,51,,,
90,2016-10-25,12.9,10.9,16.6,75.2,,,
90,2016-10-26,15.4,10.5,19.7,46,,,
90,2016-10-27,14.8,12.3,18,64.5,,,
90,2016-10-28,14.4,11.1,18,57,,,
90,2016-10-29,8.8,6.6,11.3,48,,,
90,2016-10-30,8.4,3.3,12.9,26,,,
90,2016-10-31,10.3,5.9,13.1,22,,,
90,2016-11-01,5.1,1.7,9,23,,,
90,2016-11-02,7,1.2,11.8,13,,,
90,2016-11-03,10.2,4.6,14.7,28,,,
90,2016-11-04,14.4,9.5,18.7,41.7,,,
90,2016-11-05,16.5,10,20.8,42,,,
90,2016-11-06,8.5,8,10.1,84,,,
90,2016-11-07,11.3,8.4,14.2,76,,,
90,2016-11-08,7.8,4.5,13.1,45,,,
90,2016-11-09,3.6,0.9,7.6,41,,,
90,2016-11-10,6.2,2,10.1,55,,,
90,2016-11-11,10,5.3,14.8,29.4,,,
90,2016-11-12,12.7,5.8,17.7,34,,,
90,2016-11-13,12.4,8.6,15.9,61.3,,,
90,2016-11-14,14.4,8,19.2,47,,,
90,2016-11-15,9.6,5.2,16.1,31,,,
90,2016-11-16,8.1,2.9,14.5,21,,,
90,2016-11-17,8.3,4.7,13.7,47,,,
90,2016-11-18,11,4.5,16.1,37,,,
90,2016-11-19,14.4,11,17.7,48,,,
90,2016-11-20,12.5,7.2,17.2,35,,,
90,2016-11-21,9.4,5.6,12.5,52,,,
90,2016-11-22,5.6,0.5,10.1,56,,,
90,2016-11-23,2.4,-1.4,5.6,36.4,,,
90,2016-11-24,1.7,-2.5,6.2,20,,,
90,2016-11-25,2.4,-2.1,7.4,21,,,
90,2016-11-26,3.7,-0.7,6.6,27.8,,,
90,2016-11-27,6,3.4,9.4,37,,,
90,2016-11-28,4,0.4,8.5,36.4,,,
90,2016-11-29,4.4,0.5,8.1,30,,,
90,2016-11-30,7.2,3.4,11.7,41.8,,,
90,2016-12-01,6.9,1.9,10,16.5,,,
90,2016-12-02,7.8,1.6,13.5,13.1,,,
90,2016-12-03,8.2,1.5,13.2,27,,,
90,2016-12-04,10.3,6.8,13.2,18,,,
90,2016-12-05,9.4,5.1,14.1,40,,,
90,2016-12-06,3.3,0.2,6.9,19,,,
90,2016-12-07,4.6,1.5,7.8,29,,,
90,2016-12-08,4.5,-1.2,10.3,15.4,,,
90,2016-12-09,4.4,-0.3,8.1,33,,,
90,2016-12-10,1.4,-2.6,6,26,,,
90,2016-12-11,1.9,-2.4,6.8,36,,,
90,2016-12-12,5.6,-2.2,9.9,22,,,
90,2016-12-13,6.6,3.7,9.9,37,,,
90,2016-12-14,0.9,-0.6,4.3,83,,,
90,2016-12-15,-0.8,-4.6,2.7,39.8,,,
90,2016-12-16,-0.5,-6.1,4.1,17.8,,,
90,2016-12-17,7.1,1.3,10.3,36,,,
90,2016-12-18,8.8,5.7,12.3,38,,,
90,2016-12-19,8.5,5,12.7,55,,,
90,2016-12-20,7,3.4,11.4,62,,,
90,2016-12-21,7.4,2.4,11.2,69.9,,,
90,2016-12-22,5.1,3.1,11.2,85.9,,,
90,2016-12-23,2.7,0.2,5.5,41.9,,,
90,2016-12-24,1.8,0.4,4.5,63,,,
90,2016-12-25,3.7,-0.5,8.4,63,,,
90,2016-12-26,6.9,3.7,10.2,29,,,
90,2016-12-27,-0.1,-2.6,5.7,58,,,
90,2016-12-28,-1.3,-6.1,3.1,29,,,
90,2016-12-29,-1.1,-5,1.7,29.3,,,
90,2016-12-30,0.5,-5.8,4.9,16,,,
90,2016-12-31,4.3,1.6,7.6,35,,,
108,2016-01-01,1.2,-3.3,4,56,,,
108,2016-01-02,5.7,1,9.5,62,,,
108,2016-01-03,6.5,5.1,9.4,61,,,
108,2016-01-04,2,-2.5,5.3,28,,,
108,2016-01-05,-2.7,-4.8,1.5,22,,,
108,2016-01-06,-1.7,-4.9,1.7,42,,,
108,2016-01-07,-3.4,-5.9,1.4,25,,,
108,2016-01-08,-3.3,-6.9,1,24,,,
108,2016-01-09,-2.1,-6.2,2.4,32,,,
108,2016-01-10,0.3,-2.7,3.8,20,,,
108,2016-01-11,-3.8,-6.5,0.9,22,,,
108,2016-01-12,-5.2,-9.1,0.7,23,,,
108,2016-01-13,-4.5,-8.2,0.1,31.1,,,
108,2016-01-14,-3.4,-8.4,1.3,24,,,
108,2016-01-15,-0.4,-4.3,5.3,28,,,
108,2016-01-16,-0.2,-2.1,2.8,53,,,
108,2016-01-17,1.7,-0.7,5.4,47,,,
108,2016-01-18,-6.3,-12.3,0.4,31,,,
108,2016-01-19,-12.8,-15.1,-8.9,29,,,
108,2016-01-20,-10.5,-14.5,-5.2,30,,,
108,2016-01-21,-7.1,-10.2,-2.3,28,,,
108,2016-01-22,-7.6,-11.1,-3.8,25,,,
108,2016-01-23,-11.5,-16,-8.3,27,,,
108,2016-01-24,-14.4,-18,-10.5,31,,,
108,2016-01-25,-9.4,-14.3,-3.4,26,,,
108,2016-01-26,-3.3,-8.5,1.7,45,,,
108,2016-01-27,-1.1,-4.7,4.3,34,,,
108,2016-01-28,-0.5,-5.6,3.5,29,,,
108,2016-01-29,1.9,-1.4,5.4,27,,,
108,2016-01-30,0.6,-2.5,5.2,46,,,
108,2016-01-31,-3.9,-6.5,0.3,17,,,
108,2016-02-01,-6,-9.1,-1,20,,,
108,2016-02-02,-5.3,-10,0.9,23,,,
108,2016-02-03,-2.4,-8.3,4,29,,,
108,2016-02-04,-0.7,-4,3.9,18,,,
108,2016-02-05,-2.2,-6.8,3.4,17,,,
108,2016-02-06,-3.1,-6.2,2,25,,,
108,2016-02-07,-2.9,-8.3,3.5,20,,,
108,2016-02-08,1.3,-4.3,5.5,45,,,
108,2016-02-09,0.3,-3.9,5.5,26,,,
108,2016-02-10,2.7,-4.3,10.7,17,,,
108,2016-02-11,8.1,1.6,13.5,19,,,
108,2016-02-12,8.4,6.8,10,57,,,
108,2016-02-13,11,5.8,14.4,80,,,
108,2016-02-14,-2.6,-6.8,5.8,54,,,
108,2016-02-15,-5.8,-10,-2.3,28.9,,,
108,2016-02-16,-2.7,-6.7,1.1,51.8,,,
108,2016-02-17,0,-5.2,5.4,30,,,
108,2016-02-18,3.5,-1.4,7.8,51,,,
108,2016-02-19,2.3,0.1,4.4,28,,,
108,2016-02-20,1.3,-2.5,6.3,23,,,
108,2016-02-21,-0.6,-4.2,4.4,23,,,
108,2016-02-22,1.1,-2.2,4.2,21,,,
108,2016-02-23,0.7,-4.5,4.5,25,,,
108,2016-02-24,-3,-6.8,2.2,23,,,
108,2016-02-25,-0.2,-5.8,5.7,30,,,
108,2016-02-26,2.2,-3.2,7.5,16,,,
108,2016-02-27,3.3,0.5,8.1,26,,,
108,2016-02-28,0.7,-2.6,6.9,31,,,
108,2016-02-29,-3.8,-5.9,-1.1,33,,,
108,2016-03-01,-2.7,-7.5,2.1,27,,,
108,2016-03-02,3.1,-2.2,8.1,48,,,
108,2016-03-03,8.1,4.4,13.9,43,,,
108,2016-03-04,13.2,6.4,20.3,37,,,
108,2016-03-05,11.3,9.1,13.5,73.4,,,
108,2016-03-06,7.9,4.3,12.9,16,,,
108,2016-03-07,8.1,4.8,12.2,28,,,
108,2016-03-08,2.7,-1.4,7,19,,,
108,2016-03-09,0.3,-2.7,5.3,18,,,
108,2016-03-10,-1.1,-4.3,3.1,20,,,
108,2016-03-11,-0.5,-5.5,4.6,21,,,
108,2016-03-12,2,-3.3,6.4,43,,,
108,2016-03-13,3.7,1.9,6.5,54,,,
108,2016-03-14,4.7,1.3,9.6,31,,,
108,2016-03-15,5.2,-1,12.4,16,,,
108,2016-03-16,7.5,2.7,13.8,19,,,
108,2016-03-17,9.3,2,14.7,18,,,
108,2016-03-18,13.4,8.8,20.1,32,,,
108,2016-03-19,11.4,6.6,18.1,33,,,
108,2016-03-20,10.6,4.9,17.5,29,,,
108,2016-03-21,9.9,5.5,16.1,30,,,
108,2016-03-22,8,3.5,13.8,20,,,
108,2016-03-23,8.2,3.8,13.8,22,,,
108,2016-03-24,7.2,1.6,12.7,20,,,
108,2016-03-25,7.1,2.1,12.6,25,,,
108,2016-03-26,6.5,2.1,12.6,25,,,
108,2016-03-27,7.2,2.2,13.1,20,,,
108,2016-03-28,9.8,2.3,17.4,18,,,
108,2016-03-29,11.3,7.6,17.1,33.8,,,
108,2016-03-30,11.5,7,18.3,21,,,
108,2016-03-31,13.5,6,21.4,15,,,
108,2016-04-01,15.3,7.3,23.8,15,,,
108,2016-04-02,15,9.6,21.7,22,,,
108,2016-04-03,10.7,8.2,12.7,59,,,
108,2016-04-04,12.3,5.1,19.8,14,,,
108,2016-04-05,11.4,5.9,18.1,16,,,
108,2016-04-06,14.4,6.6,22.9,15,,,
108,2016-04-07,14.1,10.5,20.6,32,,,
108,2016-04-08,11.1,7.8,18.7,41,,,
108,2016-04-09,10.7,7.4,14.1,74,,,
108,2016-04-10,13.4,9.3,20.7,45.6,,,
108,2016-04-11,12.5,5.7,19.4,18,,,
108,2016-04-12,14.1,10.3,19.4,26,,,
108,2016-04-13,15.6,11.4,21.4,38,,,
108,2016-04-14,12.4,9.3,18.6,48,,,
108,2016-04-15,15,8.1,23.1,23,,,
108,2016-04-16,14.9,9.8,20.7,26,,,
108,2016-04-17,10.8,8.3,14.5,35,,,
108,2016-04-18,11.2,7.1,18.6,24.7,,,
108,2016-04-19,12,6.5,19.2,26,,,
108,2016-04-20,14.3,10.1,20.9,23.5,,,
108,2016-04-21,13.5,10.3,16.9,61.4,,,
108,2016-04-22,13.5,10.1,18.6,64,,,
108,2016-04-23,13.5,7.8,19.8,14,,,
108,2016-04-24,15.5,8.1,23.7,13,,,
108,2016-04-25,17.2,10.2,25.3,14,,,
108,2016-04-26,21.1,12.1,29.6,18,,,
108,2016-04-27,17.2,14.5,20.7,23,,,
108,2016-04-28,17.2,12.4,23,22,,,
108,2016-04-29,16.2,10.9,22.6,31,,,
108,2016-04-30,15.9,10.8,20.4,33,,,
108,2016-05-01,18.8,12.2,26,16,,,
108,2016-05-02,21.1,16.5,28.4,33,,,
108,2016-05-03,12.9,8.9,17.6,72,,,
108,2016-05-04,15.7,10.2,20.6,28,,,
108,2016-05-05,18.9,10.2,26.9,17,,,
108,2016-05-06,16.3,13,18.6,68.9,,,
108,2016-05-07,16.5,10.7,22.6,29,,,
108,2016-05-08,19.4,11.6,26.8,23,,,
108,2016-05-09,20.2,16.3,25.4,22,,,
108,2016-05-10,14.5,12.5,18.1,54,,,
108,2016-05-11,16.4,10.4,23.5,35,,,
108,2016-05-12,17.8,12.1,24,36,,,
108,2016-05-13,18.6,12.7,25.4,29,,,
108,2016-05-14,20.2,15.1,26.9,21,,,
108,2016-05-15,17.4,12.3,24.2,38,,,
108,2016-05-16,15.9,10.8,21.9,24,,,
108,2016-05-17,19.3,10.9,26.6,21,,,
108,2016-05-18,22.3,13.5,29.5,16,,,
108,2016-05-19,24.3,16.3,31.9,14,,,
108,2016-05-20,24,16.8,31.6,10,,,
108,2016-05-21,24.1,17.8,30.4,12,,,
108,2016-05-22,24.7,17.6,31.7,17,,,
108,2016-05-23,23.3,18.3,29.4,25.4,,,
108,2016-05-24,16.8,15.4,21.8,46,,,
108,2016-05-25,19.7,15.3,24.4,46,,,
108,2016-05-26,19.4,17.5,22.9,52,,,
108,2016-05-27,20.9,14.8,27.1,28,,,
108,2016-05-28,21.7,17.2,28,36,,,
108,2016-05-29,21.5,17.2,27.6,34,,,
108,2016-05-30,22.1,16.9,28.9,26,,,
108,2016-05-31,21.6,17.4,27.6,39,,,
108,2016-06-01,23.3,17.1,29.9,23,,,
108,2016-06-02,23.2,17.2,29.1,25,,,
108,2016-06-03,22.2,17.6,27.7,29,,,
108,2016-06-04,21.2,18.2,26.3,35,,,
108,2016-06-05,24.7,17.3,32.2,21,,,
108,2016-06-06,23.3,20.8,28.4,31,,,
108,2016-06-07,21.7,19.6,25.9,50,,,
108,2016-06-08,22.1,18.2,27.7,43,,,
108,2016-06-09,24.1,17.8,31.3,31,,,
108,2016-06-10,24.6,20.2,31.3,36,,,
108,2016-06-11,23.5,20.9,26.5,54,,,
108,2016-06-12,23.5,19.9,26.7,60,,,
108,2016-06-13,23.5,19.4,29.6,45,,,
108,2016-06-14,23.8,19.7,29.5,43.9,,,
