지점,일시,평균기온(°C),최저기온(°C),최고기온(°C),최소 상대습도(%),최저기온위험지수,일교차위험지수,습도위험지수
192,2017-08-19,27.5,21.9,34.2,38,,,
192,2017-08-20,28,24.1,34.6,32,,,
192,2017-08-21,28,21,34.2,35.4,,,
192,2017-08-22,28.4,22.4,35.7,33,,,
192,2017-08-23,26.8,23.4,31.1,51,,,
192,2017-08-24,26.9,20.8,34.6,24,,,
192,2017-08-25,26.6,19,34.3,41,,,
192,2017-08-26,22.1,18.5,29.7,52.2,,,
192,2017-08-27,22.9,18.4,28.4,34,,,
192,2017-08-28,18.7,16.8,21.7,51,,,
192,2017-08-29,21.1,15,27.1,30,,,
192,2017-08-30,22,14.8,25.6,39.2,,,
192,2017-08-31,24.8,20.5,29,22.4,,,
192,2017-09-01,25,20.7,30.5,41,,,
192,2017-09-02,19.2,18.2,21.8,76.4,,,
192,2017-09-03,21.8,19.1,26.2,74,,,
192,2017-09-04,23.6,20.1,29.2,58,,,
192,2017-09-05,24.9,21.9,29.5,60.1,,,
192,2017-09-06,24.2,21.9,27.3,62,,,
192,2017-09-07,23.6,20.8,27.2,61,,,
192,2017-09-08,23.3,17.4,29.7,39.1,,,
192,2017-09-09,23.1,18.4,29.5,39.9,,,
192,2017-09-10,22.9,19.6,27.5,55,,,
192,2017-09-11,22.2,18.1,26.5,53,,,
192,2017-09-12,20.3,17.4,24.6,60,,,
192,2017-09-13,21.8,15.7,28.3,45,,,
192,2017-09-14,22.1,17.5,27.7,46,,,
192,2017-09-15,23.3,18,29.6,37,,,
192,2017-09-16,22.2,20.9,24.3,77,,,
192,2017-09-17,19.3,18.3,21.2,86,,,
192,2017-09-18,19.6,17.8,21.4,78,,,
192,2017-09-19,20.7,18,24.2,44,,,
192,2017-09-20,18.9,12.8,24.5,35,,,
192,2017-09-21,18,11.1,23.9,41,,,
192,2017-09-22,19,15.6,23.7,52,,,
192,2017-09-23,19.8,13.5,27.2,34,,,
192,2017-09-24,20.5,15,28.8,32,,,
192,2017-09-25,20.9,15.3,27.6,42,,,
192,2017-09-26,21.7,18.1,25.9,57.6,,,
192,2017-09-27,24.1,20.6,29.5,60,,,
192,2017-09-28,22,19.9,24.5,79.3,,,
192,2017-09-29,18.7,16.4,20.4,79,,,
192,2017-09-30,17,15.8,18.6,82.2,,,
192,2017-10-01,19.2,16.3,22.4,71,,,
192,2017-10-02,21.4,19.1,25.1,67,,,
192,2017-10-03,23.6,20.1,28,64,,,
192,2017-10-04,21.8,16,28.4,46,,,
192,2017-10-05,20,16,27.8,51,,,
192,2017-10-06,18.9,13,27.4,22,,,
192,2017-10-07,18.3,14,22.6,52,,,
192,2017-10-08,17.2,14.1,19.6,51,,,
192,2017-10-09,14,8.5,20.8,16,,,
192,2017-10-10,14.4,8.1,20.4,39,,,
192,2017-10-11,14.3,11.2,19.6,48,,,
192,2017-10-12,15.6,9.2,23.9,30,,,
192,2017-10-13,15.2,11.6,19.7,58,,,
192,2017-10-14,14.8,8.1,23.9,27,,,
192,2017-10-15,15.4,8.1,23.4,35.9,,,
192,2017-10-16,14.9,12,16.3,87,,,
192,2017-10-17,18,14.1,24.8,55,,,
192,2017-10-18,16.7,11.7,22.4,54,,,
192,2017-10-19,16.7,11.7,23.8,47,,,
192,2017-10-20,16.2,10,22.2,48,,,
192,2017-10-21,16.5,14.5,18.5,57.3,,,
192,2017-10-22,16.6,13.3,21.1,51,,,
192,2017-10-23,15.7,13.1,17.7,51,,,
192,2017-10-24,14.8,11.6,19.9,42,,,
192,2017-10-25,14.9,10.9,21.9,64,,,
192,2017-10-26,13.9,8.6,20.1,53,,,
192,2017-10-27,14.2,7.1,19,56,,,
192,2017-10-28,14,12.4,15.5,57,,,
192,2017-10-29,12.7,8.1,16,49,,,
192,2017-10-30,8.8,3.7,16.2,22,,,
192,2017-10-31,7.9,3.7,10.5,56.8,,,
192,2017-11-01,6,0.4,12.8,16,,,
192,2017-11-02,5.5,-1.8,14.3,21.5,,,
192,2017-11-03,7.7,0.7,16.3,35,,,
192,2017-11-04,9.6,1.3,17.5,28.9,,,
192,2017-11-05,10.8,3.5,20.9,39,,,
192,2017-11-06,11.5,5.6,16.2,54,,,
192,2017-11-07,12.4,6,18.4,44,,,
192,2017-11-08,11.1,5,15.6,24,,,
192,2017-11-09,5.8,-0.1,13,25,,,
192,2017-11-10,9.2,4.1,15.3,43,,,
192,2017-11-11,9,3.7,17.4,27.7,,,
192,2017-11-12,9.3,1.2,18.8,38,,,
192,2017-11-13,11.4,5.2,16.2,62.6,,,
192,2017-11-14,14.3,12.8,16.3,86,,,
192,2017-11-15,11.3,2.1,18.9,12,,,
192,2017-11-16,6.7,-0.8,16.5,20,,,
192,2017-11-17,9.1,3,17.8,30,,,
192,2017-11-18,9.8,2.1,16.3,50,,,
192,2017-11-19,13.7,11.2,19.1,71.3,,,
192,2017-11-20,12.9,7.4,20,35,,,
192,2017-11-21,10.7,6,16.2,59,,,
192,2017-11-22,8.8,5.3,14.1,27,,,
192,2017-11-23,6.5,2.1,11.8,23.3,,,
192,2017-11-24,3.1,-0.2,8.5,17,,,
192,2017-11-25,3.2,-2.7,10.8,29,,,
192,2017-11-26,1.3,-3.3,4.3,45.4,,,
192,2017-11-27,4.5,1.1,10.8,42,,,
192,2017-11-28,3.9,-1,11.8,20,,,
192,2017-11-29,3.7,-3.6,12.4,20,,,
192,2017-11-30,7,1.4,10.6,55,,,
192,2017-12-01,7.3,2.6,13.3,23.2,,,
192,2017-12-02,2.6,-3.9,13.1,13.5,,,
192,2017-12-03,2.9,-4.8,13.3,19,,,
192,2017-12-04,4,-0.9,10.6,51.2,,,
192,2017-12-05,6.4,-0.5,15.6,50,,,
192,2017-12-06,3.6,-3.4,10.1,15,,,
192,2017-12-07,0.4,-5.7,8.6,38,,,
192,2017-12-08,3.2,-2.6,11.5,36.1,,,
192,2017-12-09,6.9,0.3,13,20,,,
192,2017-12-10,1.7,-4.8,11.6,9,,,
192,2017-12-11,-0.2,-7.2,9.2,15,,,
192,2017-12-12,3.7,-3,10.5,32,,,
192,2017-12-13,6.2,0.5,10,43,,,
192,2017-12-14,2.7,-3.6,9.1,19,,,
192,2017-12-15,-0.2,-6.5,5.4,20.3,,,
192,2017-12-16,-1.2,-8.1,6.6,8.5,,,
192,2017-12-17,0,-7.6,11.1,26,,,
192,2017-12-18,1.6,-5.9,11,38,,,
192,2017-12-19,5.9,1.9,7.4,69,,,
192,2017-12-20,8.2,2.8,14.6,46,,,
192,2017-12-21,6.8,1.2,10.2,71.7,,,
192,2017-12-22,11.5,5.6,18.5,52.4,,,
192,2017-12-23,4.1,2,7.3,34.3,,,
192,2017-12-24,1.9,-3.1,7.1,34,,,
192,2017-12-25,3.4,-3.8,11,44,,,
192,2017-12-26,5.7,4.6,6.5,80,,,
192,2017-12-27,3.7,-2.1,7.2,23,,,
192,2017-12-28,-0.5,-6.8,7.9,21,,,
192,2017-12-29,-0.3,-4.9,5.2,21.5,,,
192,2017-12-30,-1.9,-8.8,7.7,11,,,
192,2017-12-31,0.3,-7,9.9,30,,,
